dataset,n_samples,n_features,chunk_size,total_chunks,c_thresh,method,overall_coverage_pct,peak_memory_kb,avg_latency_ms,total_time_sec,sample_far_pct,chunk_far_pct,arl_0,arl_1,total_ooc_chunks,ooc_chunk_rate,joint_coverage_pct,joint_far_pct,fwer_adjusted_alpha_dim,key
TEP Mode 3,1739400,34,500,3479,7,Baseline Shewhart Chart,80.8019093805166,1.1484375,0.6848287295199845,2.4592892079999995,19.198090619483395,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,10,Baseline Shewhart Chart,80.8019093805166,1.1484375,0.6848287295199845,2.4592892079999995,19.198090619483395,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,3,Baseline EWMA Chart,60.9909214806999,2.296875,3.2556407875826454,11.420867625,39.0090785193001,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,5,Baseline EWMA Chart,60.9909214806999,2.296875,3.2556407875826454,11.420867625,39.0090785193001,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,7,Baseline EWMA Chart,60.9909214806999,2.296875,3.2556407875826454,11.420867625,39.0090785193001,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,10,Baseline EWMA Chart,60.9909214806999,2.296875,3.2556407875826454,11.420867625,39.0090785193001,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,3,Baseline Sliding-Window Bootstrap (W=2000),99.00766829670812,582.8671875,5.054321378557081,17.739990375000005,0.9923317032918676,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,5,Baseline Sliding-Window Bootstrap (W=2000),99.00766829670812,582.8671875,5.054321378557081,17.739990375000005,0.9923317032918676,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,7,Baseline Sliding-Window Bootstrap (W=2000),99.00766829670812,582.8671875,5.054321378557081,17.739990375000005,0.9923317032918676,100.0,0.0,1.0002907822041291,3478,0.9997125610807704,,,,tep3
TEP Mode 3,1739400,34,500,3479,10,Baseline Sliding-Window Bootstrap (W=2000),99.00766829670812,582.8671875,5.054321378557081,17.739990375000005,0.9923317032918676,97.43589743589745,0.0263157894736842,1.0005817335660268,3476,0.999137683242311,,,,tep3
TEP Mode 3,1739400,34,500,3479,3,Proposed RBULT-SPC,93.7187738841656,3.234375,9.819840304110404,34.334577166,6.2812261158344,100.0,0.0,1.0,3479,1.0,25.07013912843509,74.92986087156491,0.0014705882352941,tep3
TEP Mode 3,1739400,34,500,3479,5,Proposed RBULT-SPC,93.7187738841656,3.234375,9.819840304110404,34.334577166,6.2812261158344,100.0,0.0,1.0,3479,1.0,25.07013912843509,74.92986087156491,0.0014705882352941,tep3
TEP Mode 3,1739400,34,500,3479,7,Proposed RBULT-SPC,93.7187738841656,3.234375,9.819840304110404,34.334577166,6.2812261158344,100.0,0.0,1.00379451255108,3465,0.9959758551307848,25.07013912843509,74.92986087156491,0.0014705882352941,tep3
TEP Mode 3,1739400,34,500,3479,10,Proposed RBULT-SPC,93.7187738841656,3.234375,9.819840304110404,34.334577166,6.2812261158344,100.0,0.0,1.007617931438617,3452,0.992239149180799,25.07013912843509,74.92986087156491,0.0014705882352941,tep3
TEP Mode 4,1719000,34,500,3438,3,Baseline Shewhart Chart,84.72102282448756,1.1484375,0.6180560823153001,2.1897853329999997,15.278977175512438,100.0,0.0,1.0,3438,1.0,,,,tep4
TEP Mode 4,1719000,34,500,3438,5,Baseline Shewhart Chart,84.72102282448756,1.1484375,0.6180560823153001,2.1897853329999997,15.278977175512438,100.0,0.0,1.0,3438,1.0,,,,tep4
TEP Mode 4,1719000,34,500,3438,7,Baseline Shewhart Chart,84.72102282448756,1.1484375,0.6180560823153001,2.1897853329999997,15.278977175512438,100.0,0.0,1.0,3438,1.0,,,,tep4
